ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,eventFlagId,distViewEventFlagId,iconId,bgmPlaceType,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,pad3,areaNo_forDistViewMark,gridXNo_forDistViewMark,gridZNo_forDistViewMark,clearedEventFlagId,dispMask00,dispMask01,dispMask02,pad2_0,pad2,distViewIconId,angle,areaNo,gridXNo,gridZNo,pad,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textEnableFlagId3,textDisableFlagId3,textId4,textEnableFlagId4,textDisableFlagId4,textId5,textEnableFlagId5,textDisableFlagId5,textId6,textEnableFlagId6,textDisableFlagId6,textId7,textEnableFlagId7,textDisableFlagId7,textId8,textEnableFlagId8,textDisableFlagId8,textType1,textType2,textType3,textType4,textType5,textType6,textType7,textType8,distViewId,posX_forDistViewMark,posY_forDistViewMark,posZ_forDistViewMark,distViewId1,distViewId2,distViewId3,dispMinZoomStep,selectMinZoomStep,entryFEType,unknown_0xb7,unknown_0xb8,unknown_0xb9,pad4,textEnableFlag2Id1,textEnableFlag2Id2,textEnableFlag2Id3,textEnableFlag2Id4,textEnableFlag2Id5,textEnableFlag2Id6,textEnableFlag2Id7,textEnableFlag2Id8,textDisableFlag2Id1,textDisableFlag2Id2,textDisableFlag2Id3,textDisableFlag2Id4,textDisableFlag2Id5,textDisableFlag2Id6,textDisableFlag2Id7,textDisableFlag2Id8
25512,Road's End Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,3,0,0,-9.41,223.82,-24.05,30030,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25513,Murkwater Catacombs,0,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,4,0,0,89.228,66.35,64.978,30040,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25514,Black Knife Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,5,0,0,-73.18,426.51,111.21,30050,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25515,Cliffbottom Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,6,0,0,75.46,239.75,69.66,30060,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25516,Wyndham Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,7,0,0,-127.08,835.81,121.83,30070,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25517,Sainted Hero's Grave,1,0,[0|0|0],0,0,16,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,8,0,0,47.06,884.02,8.12,30080,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25518,Gelmir Hero's Grave,1,0,[0|0|0],0,0,16,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,9,0,0,104.56,902.59,15.69,30090,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25519,Auriza Hero's Grave,1,0,[0|0|0],0,0,16,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,10,0,0,62.54,952.82,137.72,30100,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,Deathtouched Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,11,0,0,-86.12,192.79,30.18,30110,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25521,Unsightly Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,12,0,0,-39.03,653.62,105.44,30120,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25522,Auriza Side Tomb,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,13,0,0,102.75,969.71,25.77,30130,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25523,Minor Erdtree Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,14,0,0,-54.48,123.36,67.589,30140,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25524,Caelid Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,15,0,0,90.19,54.51,69.13,30150,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25525,War-Dead Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,16,0,0,37.72,5.19,-134.68,30160,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25526,Giant-Conquering Hero's Grave,1,0,[0|0|0],0,0,16,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,53,0,-118.56,1511.76,120.04,30170,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25527,Giants' Mountaintop Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,53,0,26.16,1577.71,109.34,30180,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25528,Consecrated Snowfield Catacombs,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,55,0,-69.57,1360.01,-86.39,30190,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25529,Hidden Path to the Haligtree,1,0,[0|0|0],0,0,4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,20,0,0,-105.12,1338.62,-122.7,30200,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25530,Murkwater Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,43,37,0,75.24,62.93,61.08,31000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25531,Earthbore Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1,0,0,-103.2,-1.15,-40.21,31010,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25532,Tombsward Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,42,33,0,-114.11,6.66,31.25,31020,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25533,Groveside Cave,0,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,3,0,0,-59.563,110.818,-11.039,31030,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25534,Stillwater Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,4,0,0,14.54,237.31,-38.15,31040,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25535,Lakeside Crystal Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,5,0,0,-116.13,225.58,-4.21,31050,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25536,Academy Crystal Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,6,0,0,72.96,236.39,120.51,31060,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25537,Seethewater Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,7,0,0,-9.09,799.94,141.35,31070,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25538,Volcano Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,9,0,0,-67.26,1033.42,-60.25,31090,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25539,Dragonbarrow Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,10,0,0,2.75,160.52,84.72,31100,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25540,Sellia Hideaway,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,11,0,0,127.07,207.59,63.94,31110,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25541,Cave of the Forlorn,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,12,0,0,-54.88,1254.82,43.99,31120,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25542,Coastal Cave,0,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,15,0,0,48.107,-0.332,-41.907,31150,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543,Highroad Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,17,0,0,60.07,96.45,96.4,31170,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25544,Perfumer's Grotto,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,18,0,0,49.48,838.13,23.11,31180,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,Sage's Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,19,0,0,101.29,654.73,-55.79,31190,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25546,Abandoned Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,20,0,0,137.79,127.62,42.44,31200,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25547,Gaol Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,21,0,0,-64.32,87.81,33.87,31210,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25548,Spiritcaller's Cave,1,0,[0|0|0],0,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,53,56,0,-38.33,1626.26,114.54,31220,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25549,Morne Tunnel,1,0,[0|0|0],0,0,14,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,36.14,27.87,-59.91,32000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,Limgrave Tunnels,0,0,[0|0|0],0,0,14,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,42,37,0,133.82,67.56,-25.37,32010,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25551,Raya Lucaria Crystal Tunnel,1,0,[0|0|0],0,0,14,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,37,47,0,-111.98,242.98,26.29,32020,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25552,Old Altus Tunnel,1,0,[0|0|0],0,0,14,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,38,53,0,87.74,732.33,-104.49,32040,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25553,Altus Tunnel,1,0,[0|0|0],0,0,14,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,5,0,0,-52.26,814,50.72,32050,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25554,Gael Tunnel,1,0,[0|0|0],0,0,14,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,7,0,0,62.05,150.63,48.65,32070,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25555,Sellia Crystal Tunnel,1,0,[0|0|0],0,0,14,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,8,0,0,18.43,86.42,120.58,32080,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25556,Yelough Anix Tunnel,1,0,[0|0|0],0,0,14,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,47,55,0,45.93,1258.75,-51.04,32110,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25557,Divine Tower of Limgrave,1,0,[0|0|0],0,0,23,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,10,0,0,907.41,49.5,592.51,34100,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25558,Carian Study Hall,1,0,[0|0|0],0,0,66,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,11,0,0,-0.48,-132.79,1.91,34110,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25559,Divine Tower of Liurnia,1,0,[0|0|0],0,0,23,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,11,0,0,427.97,-0.83,75.48,34111,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25560,Sealed Tunnel,1,0,[0|0|0],0,0,14,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,43,50,0,-66.43,808.77,46.98,34120,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25561,Divine Tower of West Altus,1,0,[0|0|0],0,0,23,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,12,0,0,-48.09,699.89,-291.38,34121,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25562,Divine Tower of Caelid,1,0,[0|0|0],0,0,23,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,13,0,0,77.27,276.3,-35.78,34130,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25563,Divine Tower of East Altus,1,0,[0|0|0],0,0,23,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,14,0,0,649.39,30.34,-532.89,34140,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25564,Isolated Divine Tower,1,0,[0|0|0],0,0,23,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,51,46,0,-23.65,111.03,-82.05,34150,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25565,Subterranean Shunning-Grounds,1,0,[0|0|0],0,0,61,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,-161.82,-88.53,-191.16,35000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25566,Ruin-Strewn Precipice,1,0,[0|0|0],0,0,53,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,20,0,0,96.35,238.38,-1322.35,39200,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25567,Royal Colosseum,1,0,[0|0|0],0,0,24,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,-348.67,28.45,-428.9,450000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25568,Limgrave Colosseum,1,0,[0|0|0],0,0,24,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,42,40,0,-40.2,206.5,-107.15,450100,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
